typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3665652488",,"3665652488","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H4","HS","true","26","Ores, slag and ash","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1193597789","1193597789","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H4","HS","true","26","Ores, slag and ash","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"446032566","446032566","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H4","HS","true","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2413026785","2413026785","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H4","HS","true","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"827231315","827231315","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H4","HS","true","72","Iron and steel","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2750894853","2750894853","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H4","HS","true","72","Iron and steel","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"600718796","600718796","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H4","HS","true","74","Copper and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1918988166","1918988166","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H4","HS","true","74","Copper and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"865252194","865252194","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H4","HS","true","78","Lead and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"222357192","222357192","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H4","HS","true","78","Lead and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"21362289","21362289","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H4","HS","true","79","Zinc and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"553872372","553872372","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H4","HS","true","79","Zinc and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"180104575","180104575","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H4","HS","true","81","Metals; n.e.c., cermets and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"142305414","142305414","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H4","HS","true","81","Metals; n.e.c., cermets and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"6291363","6291363","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"36775323403","36775323403","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"4214925896","4214925896","0","true","false",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","26","Ores, slag and ash","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true","0","false","789093547.25",,"789093547.25","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","26","Ores, slag and ash","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10050.1",,"10050.1","0","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true","0","false","380139612.21",,"380139612.21","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","135135989.06",,"135135989.06","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","72","Iron and steel","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true","0","false","1032601527.96",,"1032601527.96","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","72","Iron and steel","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","129193825.22",,"129193825.22","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","74","Copper and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","66175892.09",,"66175892.09","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","74","Copper and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4817673.79",,"4817673.79","0","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","78","Lead and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7018713.68",,"7018713.68","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","78","Lead and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2794294.73",,"2794294.73","0","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","79","Zinc and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","40644065.13",,"40644065.13","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","79","Zinc and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","54680.19",,"54680.19","0","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","81","Metals; n.e.c., cermets and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","27763289.35",,"27763289.35","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","81","Metals; n.e.c., cermets and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4388683.28",,"4388683.28","0","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","29599360478.6",,"29599360478.6","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4694998733.36",,"4694998733.36","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","26","Ores, slag and ash","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2119269692.82","2119269692.82","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","26","Ores, slag and ash","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1081427165.61","1081427165.61","0","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true","0","false",,"2166916711.2","2166916711.2","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1027651044.95","1027651044.95","0","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","72","Iron and steel","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4193678689.24","4193678689.24","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","72","Iron and steel","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"879288676.17","879288676.17","0","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","74","Copper and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2543531837.7","2543531837.7","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","74","Copper and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1110361005.42","1110361005.42","0","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","78","Lead and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"256476513.06","256476513.06","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","78","Lead and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"46827223.86","46827223.86","0","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","79","Zinc and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"852333738.63","852333738.63","0","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","79","Zinc and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"332887753.6","332887753.6","0","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","81","Metals; n.e.c., cermets and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"171764444.95","171764444.95","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","81","Metals; n.e.c., cermets and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"15799357.19","15799357.19","0","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"48502738958.11","48502738958.11","4","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"5797975617.54","5797975617.54","4","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","26","Ores, slag and ash","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","823349071.76",,"823349071.76","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","26","Ores, slag and ash","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","757816.53",,"757816.53","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","402759743.25",,"402759743.25","4","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","158007540.07",,"158007540.07","4","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","72","Iron and steel","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1129628434.31",,"1129628434.31","4","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","72","Iron and steel","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","108721668.57",,"108721668.57","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","74","Copper and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","76474875.1",,"76474875.1","4","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","74","Copper and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5002654.91",,"5002654.91","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","78","Lead and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4786854.57",,"4786854.57","4","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","78","Lead and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2750165.22",,"2750165.22","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","79","Zinc and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16596611.43",,"16596611.43","4","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","79","Zinc and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","349663.55",,"349663.55","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","81","Metals; n.e.c., cermets and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","33523657.15",,"33523657.15","4","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","81","Metals; n.e.c., cermets and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2689974.08",,"2689974.08","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","33347352470.97",,"33347352470.97","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5384163379.5",,"5384163379.5","4","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","26","Ores, slag and ash","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"2097832725","2097832725","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","26","Ores, slag and ash","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"946602170.93","946602170.93","4","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"2138055354.71","2138055354.71","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"679333922.97","679333922.97","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","72","Iron and steel","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4167051523.45","4167051523.45","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","72","Iron and steel","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"834081756.23","834081756.23","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","74","Copper and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2549144288.3","2549144288.3","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","74","Copper and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1364584692.63","1364584692.63","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","78","Lead and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"203549494.91","203549494.91","4","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","78","Lead and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5495805.28","5495805.28","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","79","Zinc and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"305786224.83","305786224.83","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","79","Zinc and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"166944116.15","166944116.15","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","81","Metals; n.e.c., cermets and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"218277553.94","218277553.94","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","81","Metals; n.e.c., cermets and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"32868255.61","32868255.61","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"61108294589.22","61108294589.22","0","false","true",
"C","A","20180101","2018","52","2018","398","KAZ","Kazakhstan","X","Export","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"6307476192.48","6307476192.48","4","false","true",
"C","A","20190101","2019","52","2019","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","26","Ores, slag and ash","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","730170035.77",,"730170035.77","0","false","true",
"C","A","20190101","2019","52","2019","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","26","Ores, slag and ash","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","33871628.57",,"33871628.57","0","false","true",
"C","A","20190101","2019","52","2019","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","381205216.34",,"381205216.34","4","false","true",
"C","A","20190101","2019","52","2019","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","81598324.72",,"81598324.72","4","false","true",
"C","A","20190101","2019","52","2019","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","72","Iron and steel","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1229872005.7",,"1229872005.7","4","false","true",
